frame.number,frame.time_delta_displayed,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len,dns.id,dns.flags.response,dns.flags.opcode,dns.qry.name,dns.qry.type,dns.a,dns.txt,dns.txt.length,dns.flags.rcode
"1875","0.000986000","192.168.81.139","192.168.81.2","65245","53","275","0x0000f246","0","0","post.3a34d02969a875e9d7c04a4de9681edb31256a0b20c3ec21c44ce9e4a.63868c59a2ac09ab311bd15a7f54615007d225aef65eac1ff2032536.daa6708c5367319b9fccc5242b86f7c686d722133a88da7d5703b749.251187d.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"1885","1.001641000","192.168.81.139","192.168.81.2","65245","53","275","0x0000f246","0","0","post.3a34d02969a875e9d7c04a4de9681edb31256a0b20c3ec21c44ce9e4a.63868c59a2ac09ab311bd15a7f54615007d225aef65eac1ff2032536.daa6708c5367319b9fccc5242b86f7c686d722133a88da7d5703b749.251187d.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"1886","0.061037000","192.168.81.2","192.168.81.139","53","65245","291","0x0000f246","1","0","post.3a34d02969a875e9d7c04a4de9681edb31256a0b20c3ec21c44ce9e4a.63868c59a2ac09ab311bd15a7f54615007d225aef65eac1ff2032536.daa6708c5367319b9fccc5242b86f7c686d722133a88da7d5703b749.251187d.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"1887","0.001596000","192.168.81.139","192.168.81.2","56458","53","275","0x000045ab","0","0","post.3c92eba53aa7cad5025b2107164c7a9f017118bde0216cd72175b1a0d.ccc336ae3af2f24ffabe6b7b03cf896763bbfbb1facaf24b8ce8c714.70ab80d84a9f063eb649f1138fe02b43e300e96b0e8ceaef0f0a04c4.351187d.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"1888","0.203854000","192.168.81.2","192.168.81.139","53","65245","291","0x0000f246","1","0","post.3a34d02969a875e9d7c04a4de9681edb31256a0b20c3ec21c44ce9e4a.63868c59a2ac09ab311bd15a7f54615007d225aef65eac1ff2032536.daa6708c5367319b9fccc5242b86f7c686d722133a88da7d5703b749.251187d.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"1889","0.036251000","192.168.81.2","192.168.81.139","53","56458","291","0x000045ab","1","0","post.3c92eba53aa7cad5025b2107164c7a9f017118bde0216cd72175b1a0d.ccc336ae3af2f24ffabe6b7b03cf896763bbfbb1facaf24b8ce8c714.70ab80d84a9f063eb649f1138fe02b43e300e96b0e8ceaef0f0a04c4.351187d.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"1890","0.001716000","192.168.81.139","192.168.81.2","53543","53","275","0x0000e302","0","0","post.36c1c1dbdd591b605614d25dc8cc43bb61554758fdf1fe93b55bd1eaf.27e4a4c068d8745badf6c21ed30b0f65b9cb714ce256266a78f34953.315ebbe496278e4e2ecad1d8aaf4652413bc9f82e502965f3c37371f.451187d.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"1891","0.236936000","192.168.81.2","192.168.81.139","53","53543","291","0x0000e302","1","0","post.36c1c1dbdd591b605614d25dc8cc43bb61554758fdf1fe93b55bd1eaf.27e4a4c068d8745badf6c21ed30b0f65b9cb714ce256266a78f34953.315ebbe496278e4e2ecad1d8aaf4652413bc9f82e502965f3c37371f.451187d.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"1892","0.001893000","192.168.81.139","192.168.81.2","64259","53","218","0x0000890c","0","0","post.2e5260f577c05a3756c2ddc8d580c69263c4c32bc8262c16ea6f40a27.294f7c8632a6c0348125653b11cc1ea7cfecd00e6ea9aeb9e0783a25.551187d.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"1896","0.278353000","192.168.81.2","192.168.81.139","53","64259","234","0x0000890c","1","0","post.2e5260f577c05a3756c2ddc8d580c69263c4c32bc8262c16ea6f40a27.294f7c8632a6c0348125653b11cc1ea7cfecd00e6ea9aeb9e0783a25.551187d.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"1897","0.000978000","192.168.81.139","192.168.81.2","50463","53","153","0x00001757","0","0","post.112f75c6c986b3dda2495a1345a6941eb4625936376dee88b.651187d.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"1903","0.227766000","192.168.81.2","192.168.81.139","53","50463","169","0x00001757","1","0","post.112f75c6c986b3dda2495a1345a6941eb4625936376dee88b.651187d.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"1933","5.017228000","192.168.81.139","192.168.81.2","64124","53","90","0x0000166f","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"1934","0.016277000","192.168.81.2","192.168.81.139","53","64124","106","0x0000166f","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2001","5.010768000","192.168.81.139","192.168.81.2","55976","53","90","0x0000107b","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2003","0.026573000","192.168.81.2","192.168.81.139","53","55976","106","0x0000107b","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2062","5.008534000","192.168.81.139","192.168.81.2","58849","53","90","0x000045ee","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2063","0.045822000","192.168.81.2","192.168.81.139","53","58849","106","0x000045ee","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"2064","0.000733000","192.168.81.139","192.168.81.2","55923","53","104","0x0000e462","0","0","api.063004d93.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2085","1.005625000","192.168.81.139","192.168.81.2","55923","53","104","0x0000e462","0","0","api.063004d93.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2088","0.231082000","192.168.81.2","192.168.81.139","53","55923","120","0x0000e462","1","0","api.063004d93.2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.65",,,"0"
"2089","0.001565000","192.168.81.139","192.168.81.2","54552","53","104","0x00008bd3","0","0","api.163004d93.2bb0a7b2.ns2.ssltestdomain.xyz","16",,,,
"2094","1.022490000","192.168.81.139","192.168.81.2","54552","53","104","0x00008bd3","0","0","api.163004d93.2bb0a7b2.ns2.ssltestdomain.xyz","16",,,,
"2103","0.401077000","192.168.81.2","192.168.81.139","53","54552","181","0x00008bd3","1","0","api.163004d93.2bb0a7b2.ns2.ssltestdomain.xyz","16",,"XoX13T6v81D0WrFOry81CECDCUlITZX2ILGnUCMOvEJEafZUHQyKr3CQw28ez+QH","64","0"
"2112","0.398197000","192.168.81.2","192.168.81.139","53","55923","120","0x0000e462","1","0","api.063004d93.2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.65",,,"0"
"2113","0.560369000","192.168.81.2","192.168.81.139","53","54552","181","0x00008bd3","1","0","api.163004d93.2bb0a7b2.ns2.ssltestdomain.xyz","16",,"XoX13T6v81D0WrFOry81CECDCUlITZX2ILGnUCMOvEJEafZUHQyKr3CQw28ez+QH","64","0"
"2165","9.048118000","192.168.81.139","192.168.81.2","52732","53","90","0x00007f1a","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2166","0.033461000","192.168.81.2","192.168.81.139","53","52732","106","0x00007f1a","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"2167","0.001011000","192.168.81.139","192.168.81.2","59406","53","104","0x00008f47","0","0","api.065fa3116.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2168","0.517386000","192.168.81.2","192.168.81.139","53","59406","120","0x00008f47","1","0","api.065fa3116.2bb0a7b2.ns1.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"2238","10.009205000","192.168.81.139","192.168.81.2","60549","53","90","0x000081cc","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2239","0.020195000","192.168.81.2","192.168.81.139","53","60549","106","0x000081cc","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"2240","0.001691000","192.168.81.139","192.168.81.2","62634","53","104","0x00007c9e","0","0","api.07cbb150b.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2257","1.019572000","192.168.81.139","192.168.81.2","62634","53","104","0x00007c9e","0","0","api.07cbb150b.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2258","0.066047000","192.168.81.2","192.168.81.139","53","62634","120","0x00007c9e","1","0","api.07cbb150b.2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.65",,,"0"
"2259","0.001091000","192.168.81.139","192.168.81.2","62158","53","104","0x0000af14","0","0","api.17cbb150b.2bb0a7b2.ns2.ssltestdomain.xyz","16",,,,
"2266","0.181539000","192.168.81.2","192.168.81.139","53","62634","120","0x00007c9e","1","0","api.07cbb150b.2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.65",,,"0"
"2271","0.099390000","192.168.81.2","192.168.81.139","53","62158","181","0x0000af14","1","0","api.17cbb150b.2bb0a7b2.ns2.ssltestdomain.xyz","16",,"Td4azGQp+8oBpbktY9N2ZvLLMT9EI404JvZTy0k7yvvTSmzYBCO6E1g6UqvlR15G","64","0"
"2326","5.021329000","192.168.81.139","192.168.81.2","52665","53","90","0x0000c1be","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2327","0.044320000","192.168.81.2","192.168.81.139","53","52665","106","0x0000c1be","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2347","5.009635000","192.168.81.139","192.168.81.2","62077","53","90","0x00006400","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2348","0.018314000","192.168.81.2","192.168.81.139","53","62077","106","0x00006400","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2349","5.020319000","192.168.81.139","192.168.81.2","54421","53","90","0x0000cd8e","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2350","0.052880000","192.168.81.2","192.168.81.139","53","54421","106","0x0000cd8e","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2361","5.002340000","192.168.81.139","192.168.81.2","52488","53","90","0x00006a06","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2362","0.017421000","192.168.81.2","192.168.81.139","53","52488","106","0x00006a06","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2418","5.020293000","192.168.81.139","192.168.81.2","60094","53","90","0x00008342","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2419","0.037390000","192.168.81.2","192.168.81.139","53","60094","106","0x00008342","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"2420","0.001471000","192.168.81.139","192.168.81.2","57988","53","104","0x0000a6ea","0","0","api.013cd5426.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2426","0.275132000","192.168.81.2","192.168.81.139","53","57988","120","0x0000a6ea","1","0","api.013cd5426.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.193",,,"0"
"2427","0.002079000","192.168.81.139","192.168.81.2","59830","53","104","0x00005bb7","0","0","api.113cd5426.2bb0a7b2.ns1.ssltestdomain.xyz","16",,,,
"2455","1.026247000","192.168.81.139","192.168.81.2","59830","53","104","0x00005bb7","0","0","api.113cd5426.2bb0a7b2.ns1.ssltestdomain.xyz","16",,,,
"2456","0.016609000","192.168.81.2","192.168.81.139","53","59830","353","0x00005bb7","1","0","api.113cd5426.2bb0a7b2.ns1.ssltestdomain.xyz","16",,"duSTMlyhcd8w5ygyTR3Z6XVxv5Pb51aFBm78yz3ecG0R24XnC8Vs27gUnROwywHkjGY8V75e/VKrwFYtTyV1Fl2lugkZ9RqoTtu1Rk9mAfStJUch4u0U9/pYhK4h4EEC95YGuTYHUmOq3oOiAe2asfLEzOJ+NhbGpHB+3SoxEAM9F7f0pGt3DxGCQ6dXt+oOgCaTFo+rOMA1XLq1PVgMMYIr5VwQvTfNEchZdUsSSOU=","236","0"
"2457","0.004649000","192.168.81.139","192.168.81.2","62325","53","109","0x00009ea3","0","0","post.180.062357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2458","0.009029000","192.168.81.2","192.168.81.139","53","59830","353","0x00005bb7","1","0","api.113cd5426.2bb0a7b2.ns1.ssltestdomain.xyz","16",,"duSTMlyhcd8w5ygyTR3Z6XVxv5Pb51aFBm78yz3ecG0R24XnC8Vs27gUnROwywHkjGY8V75e/VKrwFYtTyV1Fl2lugkZ9RqoTtu1Rk9mAfStJUch4u0U9/pYhK4h4EEC95YGuTYHUmOq3oOiAe2asfLEzOJ+NhbGpHB+3SoxEAM9F7f0pGt3DxGCQ6dXt+oOgCaTFo+rOMA1XLq1PVgMMYIr5VwQvTfNEchZdUsSSOU=","236","0"
"2463","1.014410000","192.168.81.139","192.168.81.2","62325","53","109","0x00009ea3","0","0","post.180.062357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2474","0.821247000","192.168.81.2","192.168.81.139","53","62325","125","0x00009ea3","1","0","post.180.062357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2475","0.002810000","192.168.81.139","192.168.81.2","59616","53","277","0x000046c2","0","0","post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2482","0.505188000","192.168.81.2","192.168.81.139","53","62325","125","0x00009ea3","1","0","post.180.062357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2493","0.509159000","192.168.81.139","192.168.81.2","59616","53","277","0x000046c2","0","0","post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2498","0.506226000","192.168.81.2","192.168.81.139","53","59616","293","0x000046c2","1","0","post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2499","0.001778000","192.168.81.139","192.168.81.2","53961","53","188","0x0000f0bc","0","0","post.2ec4ff376ef5fcf0fdd9b5ad5e3e048cde36f49ad.6324c0efd9074ca229ccc808ff67e1e6950585aa.262357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2506","0.429311000","192.168.81.2","192.168.81.139","53","53961","204","0x0000f0bc","1","0","post.2ec4ff376ef5fcf0fdd9b5ad5e3e048cde36f49ad.6324c0efd9074ca229ccc808ff67e1e6950585aa.262357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2507","0.001335000","192.168.81.139","192.168.81.2","61227","53","115","0x00000163","0","0","post.1d2b9e4cb.362357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2508","0.067384000","192.168.81.2","192.168.81.139","53","59616","293","0x000046c2","1","0","post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2511","0.207925000","192.168.81.2","192.168.81.139","53","61227","131","0x00000163","1","0","post.1d2b9e4cb.362357be7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2512","0.006114000","192.168.81.139","192.168.81.2","56036","53","108","0x0000aa32","0","0","post.1a0.0fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2523","0.450239000","192.168.81.2","192.168.81.139","53","56036","124","0x0000aa32","1","0","post.1a0.0fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2524","0.002205000","192.168.81.139","192.168.81.2","60017","53","276","0x0000dded","0","0","post.3c654f2d8d17a97a2b55615b54c431e4d25cc7baf5bd6395b788333b7.6976c628f7374b1741ce2bc014906d97689ba7c6d595b3d02d5a3bab.2ab07a02f761d195938e55eafc2068afdab8f425d641f52ae8dc708a.1fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2531","0.252701000","192.168.81.2","192.168.81.139","53","60017","292","0x0000dded","1","0","post.3c654f2d8d17a97a2b55615b54c431e4d25cc7baf5bd6395b788333b7.6976c628f7374b1741ce2bc014906d97689ba7c6d595b3d02d5a3bab.2ab07a02f761d195938e55eafc2068afdab8f425d641f52ae8dc708a.1fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2532","0.001454000","192.168.81.139","192.168.81.2","51950","53","219","0x0000c346","0","0","post.2478e52b5d4f0f99b34943880d8df95ad24b281d4f42814a765b8c081.53ddc24202e1f5bce6734aee213620b463d4f6913851bedad24e53d0.2fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2535","0.444349000","192.168.81.2","192.168.81.139","53","51950","235","0x0000c346","1","0","post.2478e52b5d4f0f99b34943880d8df95ad24b281d4f42814a765b8c081.53ddc24202e1f5bce6734aee213620b463d4f6913851bedad24e53d0.2fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2537","0.001598000","192.168.81.139","192.168.81.2","57479","53","146","0x0000d329","0","0","post.18eaf1d8f65367a70296c82154b866abfb5bc5e0d.3fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2541","0.318886000","192.168.81.2","192.168.81.139","53","57479","162","0x0000d329","1","0","post.18eaf1d8f65367a70296c82154b866abfb5bc5e0d.3fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2596","5.014827000","192.168.81.139","192.168.81.2","57642","53","90","0x00004340","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2597","0.025732000","192.168.81.2","192.168.81.139","53","57642","106","0x00004340","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2646","5.014961000","192.168.81.139","192.168.81.2","50798","53","90","0x00004657","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2647","0.024482000","192.168.81.2","192.168.81.139","53","50798","106","0x00004657","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2720","5.015337000","192.168.81.139","192.168.81.2","55252","53","90","0x00009f02","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2721","0.043246000","192.168.81.2","192.168.81.139","53","55252","106","0x00009f02","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2784","5.011303000","192.168.81.139","192.168.81.2","59212","53","90","0x000094dc","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2785","0.028876000","192.168.81.2","192.168.81.139","53","59212","106","0x000094dc","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2812","5.008180000","192.168.81.139","192.168.81.2","61882","53","90","0x0000f795","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2813","0.022551000","192.168.81.2","192.168.81.139","53","61882","106","0x0000f795","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2850","5.017428000","192.168.81.139","192.168.81.2","54251","53","90","0x0000f393","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2851","0.035168000","192.168.81.2","192.168.81.139","53","54251","106","0x0000f393","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"2852","0.001711000","192.168.81.139","192.168.81.2","51577","53","104","0x00008e8a","0","0","api.01c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2853","0.456201000","192.168.81.2","192.168.81.139","53","51577","120","0x00008e8a","1","0","api.01c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.49",,,"0"
"2854","0.001564000","192.168.81.139","192.168.81.2","55562","53","104","0x00009aa5","0","0","api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz","16",,,,
"2864","1.018943000","192.168.81.139","192.168.81.2","55562","53","104","0x00009aa5","0","0","api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz","16",,,,
"2865","0.019169000","192.168.81.2","192.168.81.139","53","55562","205","0x00009aa5","1","0","api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz","16",,"LeXxPBGiUnVJwJOHEoJCxhN6Wa/GgO7Voo/oVGCTWWgzNuFOYqr8hb6e7xIaQeXy/VPWSUSjAkVW7pUEt8PW7Q==","88","0"
"2866","0.081433000","192.168.81.139","192.168.81.2","49701","53","109","0x0000605e","0","0","post.140.02560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2867","0.479133000","192.168.81.2","192.168.81.139","53","49701","125","0x0000605e","1","0","post.140.02560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2868","0.001188000","192.168.81.139","192.168.81.2","58901","53","220","0x00008fc0","0","0","post.286aa8822b397c1a733bd62d18a12f421dff903474ca57a90cc038f67.456c419cdaf73f2915b165bd607dde45dd0a5435dafed3b9100c4af2.12560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2869","0.319514000","192.168.81.2","192.168.81.139","53","58901","236","0x00008fc0","1","0","post.286aa8822b397c1a733bd62d18a12f421dff903474ca57a90cc038f67.456c419cdaf73f2915b165bd607dde45dd0a5435dafed3b9100c4af2.12560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2870","0.001821000","192.168.81.139","192.168.81.2","49682","53","123","0x0000f285","0","0","post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2874","0.321487000","192.168.81.2","192.168.81.139","53","55562","205","0x00009aa5","1","0","api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz","16",,"LeXxPBGiUnVJwJOHEoJCxhN6Wa/GgO7Voo/oVGCTWWgzNuFOYqr8hb6e7xIaQeXy/VPWSUSjAkVW7pUEt8PW7Q==","88","0"
"2877","0.694398000","192.168.81.139","192.168.81.2","49682","53","123","0x0000f285","0","0","post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2879","0.824479000","192.168.81.2","192.168.81.139","53","49682","139","0x0000f285","1","0","post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2880","0.195644000","192.168.81.2","192.168.81.139","53","49682","139","0x0000f285","1","0","post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"2907","4.802733000","192.168.81.139","192.168.81.2","65175","53","90","0x000021e3","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2909","0.053103000","192.168.81.2","192.168.81.139","53","65175","106","0x000021e3","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"2910","0.001406000","192.168.81.139","192.168.81.2","50304","53","104","0x00004dd6","0","0","api.01dc858d8.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"2912","0.253140000","192.168.81.2","192.168.81.139","53","50304","120","0x00004dd6","1","0","api.01dc858d8.2bb0a7b2.ns2.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"2978","5.008592000","192.168.81.139","192.168.81.2","57879","53","90","0x0000e90f","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"2981","0.022637000","192.168.81.2","192.168.81.139","53","57879","106","0x0000e90f","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"3038","5.016651000","192.168.81.139","192.168.81.2","60360","53","90","0x0000d73f","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3041","0.047657000","192.168.81.2","192.168.81.139","53","60360","106","0x0000d73f","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"3042","0.001988000","192.168.81.139","192.168.81.2","51098","53","104","0x000059d8","0","0","api.052567e80.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3043","0.472737000","192.168.81.2","192.168.81.139","53","51098","120","0x000059d8","1","0","api.052567e80.2bb0a7b2.ns2.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"3095","5.003256000","192.168.81.139","192.168.81.2","64920","53","90","0x00004fb5","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"3099","0.024549000","192.168.81.2","192.168.81.139","53","64920","106","0x00004fb5","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"3146","5.010344000","192.168.81.139","192.168.81.2","49282","53","90","0x000088af","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3147","0.043943000","192.168.81.2","192.168.81.139","53","49282","106","0x000088af","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"3148","0.001764000","192.168.81.139","192.168.81.2","52332","53","104","0x00009da8","0","0","api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3150","1.014699000","192.168.81.139","192.168.81.2","52332","53","104","0x00009da8","0","0","api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3153","0.261730000","192.168.81.2","192.168.81.139","53","52332","120","0x00009da8","1","0","api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"3175","1.804897000","192.168.81.2","192.168.81.139","53","52332","120","0x00009da8","1","0","api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"3216","3.199948000","192.168.81.139","192.168.81.2","57838","53","90","0x0000f29d","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"3219","0.041663000","192.168.81.2","192.168.81.139","53","57838","106","0x0000f29d","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"3254","5.019490000","192.168.81.139","192.168.81.2","61629","53","90","0x00000f20","0","0","2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3255","0.035345000","192.168.81.2","192.168.81.139","53","61629","106","0x00000f20","1","0","2bb0a7b2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"3256","0.001405000","192.168.81.139","192.168.81.2","60343","53","104","0x0000acbb","0","0","api.075a93c83.2bb0a7b2.ns2.ssltestdomain.xyz","1",,,,
"3260","0.504053000","192.168.81.2","192.168.81.139","53","60343","120","0x0000acbb","1","0","api.075a93c83.2bb0a7b2.ns2.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"3286","5.012379000","192.168.81.139","192.168.81.2","59018","53","90","0x0000c3e1","0","0","2bb0a7b2.ns1.ssltestdomain.xyz","1",,,,
"3287","0.029292000","192.168.81.2","192.168.81.139","53","59018","106","0x0000c3e1","1","0","2bb0a7b2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
