frame.number,frame.time_delta_displayed,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len,dns.id,dns.flags.response,dns.flags.opcode,dns.qry.name,dns.qry.type,dns.a,dns.txt,dns.txt.length,dns.flags.rcode
"138","0.451866000","192.168.183.2","192.168.183.133","53","58823","370","0x00003956","1","0","api.3e6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"eUpSwf6HMOOEVVPZxnetAQfhv6B4kNKqfNTZj/8A+ZKlqx2RBSndJRpz8XyFESDzqmFsVQA38XC9paZcUT9R502n9mRE1TnOML9pyZZ3HEVSCEoGp/669l86HSTMkv9Zzmee1cw3qrePzUSW1IgChXX0X2jrkoFm2ALtsc8n7bo1Drlqv6MPlDc/N/NTIvS4m4FYGPR3TlYiALg0vYoWzAPBoVFDFpqPddQx9jHSz/sIP+TLolpkC/8bSzJP","252","0"
"139","0.000949000","192.168.183.133","192.168.183.2","51944","53","105","0x00002ff2","0","0","api.3f6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"140","0.056087000","192.168.183.2","192.168.183.133","53","51944","370","0x00002ff2","1","0","api.3f6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"5ewyyS5JYh/lwOzV9lhj/7EkrMJ7FshkVUSLTBTYYnnk5bcVvAdSskborcfV4XP3XoKWTncOW6s8W2K9RApliRztM4vxBC3UCrKsjXzP8NDt9ASF28H7cw3TkxIQi/FNJJpXoentAHuWKkYkY0Ovh9DNM5MwElD7whxl3sFjAQlCXdMsO/4UdqwICnAYrh0UaxDtYHXgSWA4mClpczlJV5q1dXsVgfoQEciGaTlsWAJt2gyityWkoDKU5Ac6","252","0"
"141","0.001200000","192.168.183.133","192.168.183.2","51739","53","105","0x00003a47","0","0","api.406d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"142","0.053625000","192.168.183.2","192.168.183.133","53","51739","370","0x00003a47","1","0","api.406d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"Xjka4FwMUPkOm5byu6mGoFycpkGRdZC++C+gwevYfpmkAH8Nw67K37YhbV6OZtqfstf68O3inti0cT8ZtCMoQq0vzCkq+yGZBt2j/ZEERQblIcK0CwjCdcXqIQOT1EZlKsG76bniawWsLEfYbzgPn7BSLhTghGDAVutlCCD6cNV7x8fLtVeTX/Eu/MfuUKHPtcllH8d+7bMJb2gcCqvAaJZeHF85aNvdbNxJQQFgV+ikuad0jS1aF+GZCnOD","252","0"
"143","0.002454000","192.168.183.133","192.168.183.2","51207","53","105","0x00008cdd","0","0","api.416d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"144","0.078277000","192.168.183.2","192.168.183.133","53","51207","370","0x00008cdd","1","0","api.416d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"7QIkTy+sjGV2fZFj8lVfthvdbCeiO9vORBMYZxDS9qu/cq4ycU3N2CNj9iZTrqoZ1doLsl91wlH80P2CW5Cq0fLKmKrobEunKoVUOQporEt5pJMutmC0Y2xlqq/P1UFui7dBNmYsLpBzL24Njk0C0R54e2aRzyPW6zPum/pQI6SPBjuVtlekoZBxQFpgObEafljQM4zAaPK/LYKjBQs1PgIifwHLtqGChI6BryNAl7EFMeMWZOupxfcuW2pY","252","0"
"145","0.000914000","192.168.183.133","192.168.183.2","65145","53","105","0x00003a37","0","0","api.426d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"146","0.076165000","192.168.183.2","192.168.183.133","53","65145","370","0x00003a37","1","0","api.426d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"y7MDHT+DQWxCVEjIlwcxq4gG4nsFvWIR1PPmGXbU3OwQVbXooKABKT+k2ug5umeVkVoajCWcvRYDvvSCz/NPqiUDiR+zIxkrEKVx59PBp8Lq1oceNzR3GvB1rgdhN52Fs+qud8tlKPL+u7uP2t8kGey+r4pj3vW9Rx0uAQPIn5ZS4rPQTMQgs9uV+i0UloUpfyvDcRbUC9SvVH2tNtl2QAA4BmCejfJo1x9DXARq4AORiHpShCHq3mbL5sQO","252","0"
"147","0.000981000","192.168.183.133","192.168.183.2","50432","53","105","0x000045de","0","0","api.436d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"148","0.200941000","192.168.183.2","192.168.183.133","53","50432","370","0x000045de","1","0","api.436d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"Rn+U1nrz2KY96KuK6q58r9+X6QVzEVnLceU83q7tyIiyGGu/Qrbr1achSiqIJIzRbYjPm38M7fCoVKH+irX8RUp9hmfoCtHrOC09mpSO9SgyV8MciFK6aN2hiux3dXgmIOS6nc60ZP+6cWLqqV9fLpdDhv/fnEC0SPhvRS1IWy2FYrYJhv3i3xznqfXNxqo1A/p8lDlzJTjXxASvePA9MGoD+H7ErjXOK8BlWDWNDKH7kn/Q5lHJ6m39D66R","252","0"
"149","0.000959000","192.168.183.133","192.168.183.2","54987","53","105","0x000021b9","0","0","api.446d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"150","0.052718000","192.168.183.2","192.168.183.133","53","54987","370","0x000021b9","1","0","api.446d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"WAzXLVh4O3zx8L+f0U3KrWex1gRFQcEJLZ98f0cK3AFYA8r13iv5+IAAp8PhxDrVsl6D5XtgnFT4rkrtzuyeqqB44ZcdFstNQbtktcHdx76i/6+QzhJPxWrPgwtyOYOlmXpgcYvczN0f9GmwSHb2wIgCSnrGgpdgqB5zM2T7WkIY0glDEIanj/T1SrNFIN6U47r7ZLqte3yZ78dYS/FIFsR1yAgMGzf1nWCX2zT4nupSIZcFqxc3V28S2gqV","252","0"
"151","0.000877000","192.168.183.133","192.168.183.2","61085","53","105","0x00001faa","0","0","api.456d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"152","0.056285000","192.168.183.2","192.168.183.133","53","61085","370","0x00001faa","1","0","api.456d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"87zGWH7shAycRx3iMCTd35tb5w9Yp/ubyAH1eEf6CEeSWTVi3GmApY+8Q1Cet62V/Bfs0kRTwOPtgSRzvoMzXjHnUQcrn9/9+B6dVoGsGCiPKoUOZJPcnpE4hJEiEFFb3oxlivT+AhrFwpU7CZJ4suiiW9nADkUhcm6j3S3MyeQRcPnmi+bmWE+iWTbsjmhsF56oyonWp08lJfd9qzkrW7ocvRhZ2rXip/KCzAoKkLdxuBuMoYrIP9Y2SLQ4","252","0"
"153","0.001023000","192.168.183.133","192.168.183.2","61254","53","105","0x00000f81","0","0","api.466d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"154","0.651372000","192.168.183.2","192.168.183.133","53","61254","370","0x00000f81","1","0","api.466d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"grqLqu/2+A9C41bBKfRNzY8/5X4HTvve4SwkhwtjzU6Mvl05Mgw7jCuShWOsEiJA+MKFd9hRbyUGHQG1aX0hms5mE6ied5UhWd5gdlR3ZZGmGkFOhsz/LckLIygstXKdDRbvf2jTpGT0jUD+gDlkRAZvZEhFjry34vdxNo8lr2TZUE2pM/01bqGtfpLigtSyHm1EosJO+CRktbOe73NQZ7xqy9Mlfq6Ctk6OysNIdhlJ8ZnHWRugSLT1132J","252","0"
"155","0.001797000","192.168.183.133","192.168.183.2","63675","53","105","0x0000aeb4","0","0","api.476d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"156","0.078160000","192.168.183.2","192.168.183.133","53","63675","370","0x0000aeb4","1","0","api.476d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"/NNGwxMrhve3silqCeYhtrLkOzNZtmRI4fMqg5Eb3NFeFfvttejmCaW1rexPF6GrCDd9QmrFg1TCI40xu/pr8HEaftzHoQknw5h5LegZD0ao+S+k/Nu9YU+lS6Jd+pLdogl8zzLLZbMJyP4UcfKDwfD2jY6yTSAGChiEeVFR6NFiydXrKWH2MtV2bQO9T8IBXfveokHLwVDTIWd/w0DVML+xUCbpI3RP2KB19Y9RMcuKd2cTP2pEA2wk4FeH","252","0"
"157","0.000980000","192.168.183.133","192.168.183.2","53112","53","105","0x0000c5b5","0","0","api.486d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"158","0.055989000","192.168.183.2","192.168.183.133","53","53112","370","0x0000c5b5","1","0","api.486d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"FIMSuznSym4ImW4X3K+cB02VCiJimr7CRJfOOfsRfwTVbHJBhZKyHhpXSMYk7ORgvuAQ4VSUNPpw1kJm4kxMvloKct1ii0+My/RKB8ue9dp1QkxF97DgvEh8v4vpXoVe23ZShnM+77HQH9VUMzFlhKVtpt4z8EdR6JJA7bc/8Oz19pWIta2q9mSKr1/4s+8aXpAzJjppFzNakhyYl/2Lj8y9hHM2ICqFr0RDo0i3up8NGDUr7Ic4izxTN6ik","252","0"
"159","0.002604000","192.168.183.133","192.168.183.2","49379","53","105","0x0000ec2f","0","0","api.496d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"160","0.050534000","192.168.183.2","192.168.183.133","53","49379","370","0x0000ec2f","1","0","api.496d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"GLvSRZr0bSbV8YBzNEAZ9Q/7gGDLQ6OS6/ivWOLKOZQRQse2IT8wJOwxSmODkDH1WHsjJxWxWCpu5QibSV4xUGhemdygXZ2oEd/uu0BA3R1kK6af3Aa3wbqD/fWOUQcfW4Hwjt2R3swB5+YfVceXjqovKOVEDt7JAnVmihODFAiDGYPXP08pVLXViniS7B+g+oYL5r5l/j6KTmKpseiJeEoBwVDF2V7/W7WtjmkhlYToVZPnT7ugmD5U3UlL","252","0"
"161","0.000941000","192.168.183.133","192.168.183.2","59023","53","105","0x00000046","0","0","api.4a6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"162","0.063534000","192.168.183.2","192.168.183.133","53","59023","370","0x00000046","1","0","api.4a6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"Du9JxIDbMpdanksRkgEYKFQS9q8jAvjOujR4Mkh0ufQLIrtrQehr9l93iiaaEHM0NqNg9VH9O1gN2e1qLNebermYN0AneF693sk65kXw5Z1JrlTjnmk176MCcezAQC1ckTXbsvoZUjMZKSiiRRlMrlDoJTo5jgW/aBQDiCfrykc/FXEC5dePr1QrOS6+/gPBf3IgklsRng7Onk0Ausjq5P8JBr+CM9dm50tzLyq/UH7Sr43s/e8a6q/FJRB/","252","0"
"163","0.000919000","192.168.183.133","192.168.183.2","59104","53","105","0x000020a8","0","0","api.4b6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,,,
"164","0.077689000","192.168.183.2","192.168.183.133","53","59104","370","0x000020a8","1","0","api.4b6d866172.2f195fb2.ns1.ssltestdomain.xyz","16",,"32gQ8yoMGXuNR5fVnCsY5P3HsbGBfHZT4FYfLuLARGdqLjpw6pIRPx754scXdFjMhBWgFf9rJrWtTvtdFJ7SZfY7V1dLC9tNwZFG3uwCqo/bOT8AezNG31yEfaRtIZHtdqgg2pcQsE12xR9c3ETArHUN87UDXsKpQPLiU9rzsh5qMBLxkbr0d+frZG9chq3dRjpGgh4fPc6GwZrOrr+bRCRepjY+lC2vIYKcZn573G2ZDLq+vWcReWHiH0HH","252","0"
