frame.time_delta_displayed,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len,dns.flags.opcode,dns.qry.name,dns.qry.type,response.frame.len,dns.a,dns.txt,dns.txt.length,dns.flags.rcode
0.00281,192.168.81.139,192.168.81.2,59616,53,277,0,post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz,A,293,74.125.196.113,,,0.0
0.00281,192.168.81.139,192.168.81.2,59616,53,277,0,post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz,A,293,74.125.196.113,,,0.0
0.509159,192.168.81.139,192.168.81.2,59616,53,277,0,post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz,A,293,74.125.196.113,,,0.0
0.509159,192.168.81.139,192.168.81.2,59616,53,277,0,post.3e3d52b9ab72cbc753a80907a058b8147675edaf1e3da8c368813826c.5ffd7fc2b7f55ff614a9b59ed68bd80cf98d584a47ec8ad793f6cf49.6fda529e4929418867bf7fdeb19641733295347d49899d34a0ed8d22.162357be7.2bb0a7b2.ns1.ssltestdomain.xyz,A,293,74.125.196.113,,,0.0
0.001778,192.168.81.139,192.168.81.2,53961,53,188,0,post.2ec4ff376ef5fcf0fdd9b5ad5e3e048cde36f49ad.6324c0efd9074ca229ccc808ff67e1e6950585aa.262357be7.2bb0a7b2.ns1.ssltestdomain.xyz,A,204,74.125.196.113,,,0.0
0.001335,192.168.81.139,192.168.81.2,61227,53,115,0,post.1d2b9e4cb.362357be7.2bb0a7b2.ns1.ssltestdomain.xyz,A,131,74.125.196.113,,,0.0
0.006114,192.168.81.139,192.168.81.2,56036,53,108,0,post.1a0.0fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz,A,124,74.125.196.113,,,0.0
0.002205,192.168.81.139,192.168.81.2,60017,53,276,0,post.3c654f2d8d17a97a2b55615b54c431e4d25cc7baf5bd6395b788333b7.6976c628f7374b1741ce2bc014906d97689ba7c6d595b3d02d5a3bab.2ab07a02f761d195938e55eafc2068afdab8f425d641f52ae8dc708a.1fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz,A,292,74.125.196.113,,,0.0
0.001454,192.168.81.139,192.168.81.2,51950,53,219,0,post.2478e52b5d4f0f99b34943880d8df95ad24b281d4f42814a765b8c081.53ddc24202e1f5bce6734aee213620b463d4f6913851bedad24e53d0.2fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz,A,235,74.125.196.113,,,0.0
0.001598,192.168.81.139,192.168.81.2,57479,53,146,0,post.18eaf1d8f65367a70296c82154b866abfb5bc5e0d.3fa06cba.2bb0a7b2.ns1.ssltestdomain.xyz,A,162,74.125.196.113,,,0.0
5.014827,192.168.81.139,192.168.81.2,57642,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.014961,192.168.81.139,192.168.81.2,50798,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.015337,192.168.81.139,192.168.81.2,55252,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.011303,192.168.81.139,192.168.81.2,59212,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.00818,192.168.81.139,192.168.81.2,61882,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.017428,192.168.81.139,192.168.81.2,54251,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.131,,,0.0
0.001711,192.168.81.139,192.168.81.2,51577,53,104,0,api.01c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz,A,120,74.125.196.49,,,0.0
0.001564,192.168.81.139,192.168.81.2,55562,53,104,0,api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,205,,LeXxPBGiUnVJwJOHEoJCxhN6Wa/GgO7Voo/oVGCTWWgzNuFOYqr8hb6e7xIaQeXy/VPWSUSjAkVW7pUEt8PW7Q==,88.0,0.0
0.001564,192.168.81.139,192.168.81.2,55562,53,104,0,api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,205,,LeXxPBGiUnVJwJOHEoJCxhN6Wa/GgO7Voo/oVGCTWWgzNuFOYqr8hb6e7xIaQeXy/VPWSUSjAkVW7pUEt8PW7Q==,88.0,0.0
1.018943,192.168.81.139,192.168.81.2,55562,53,104,0,api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,205,,LeXxPBGiUnVJwJOHEoJCxhN6Wa/GgO7Voo/oVGCTWWgzNuFOYqr8hb6e7xIaQeXy/VPWSUSjAkVW7pUEt8PW7Q==,88.0,0.0
1.018943,192.168.81.139,192.168.81.2,55562,53,104,0,api.11c9247c7.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,205,,LeXxPBGiUnVJwJOHEoJCxhN6Wa/GgO7Voo/oVGCTWWgzNuFOYqr8hb6e7xIaQeXy/VPWSUSjAkVW7pUEt8PW7Q==,88.0,0.0
0.081433,192.168.81.139,192.168.81.2,49701,53,109,0,post.140.02560009b.2bb0a7b2.ns1.ssltestdomain.xyz,A,125,74.125.196.113,,,0.0
0.001188,192.168.81.139,192.168.81.2,58901,53,220,0,post.286aa8822b397c1a733bd62d18a12f421dff903474ca57a90cc038f67.456c419cdaf73f2915b165bd607dde45dd0a5435dafed3b9100c4af2.12560009b.2bb0a7b2.ns1.ssltestdomain.xyz,A,236,74.125.196.113,,,0.0
0.001821,192.168.81.139,192.168.81.2,49682,53,123,0,post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz,A,139,74.125.196.113,,,0.0
0.001821,192.168.81.139,192.168.81.2,49682,53,123,0,post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz,A,139,74.125.196.113,,,0.0
0.694398,192.168.81.139,192.168.81.2,49682,53,123,0,post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz,A,139,74.125.196.113,,,0.0
0.694398,192.168.81.139,192.168.81.2,49682,53,123,0,post.18176324ebc85395b.22560009b.2bb0a7b2.ns1.ssltestdomain.xyz,A,139,74.125.196.113,,,0.0
4.802733,192.168.81.139,192.168.81.2,65175,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.131,,,0.0
0.001406,192.168.81.139,192.168.81.2,50304,53,104,0,api.01dc858d8.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
5.008592,192.168.81.139,192.168.81.2,57879,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.016651,192.168.81.139,192.168.81.2,60360,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.131,,,0.0
0.001988,192.168.81.139,192.168.81.2,51098,53,104,0,api.052567e80.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
5.003256,192.168.81.139,192.168.81.2,64920,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.010344,192.168.81.139,192.168.81.2,49282,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.131,,,0.0
0.001764,192.168.81.139,192.168.81.2,52332,53,104,0,api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
0.001764,192.168.81.139,192.168.81.2,52332,53,104,0,api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
1.014699,192.168.81.139,192.168.81.2,52332,53,104,0,api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
1.014699,192.168.81.139,192.168.81.2,52332,53,104,0,api.0260209a7.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
3.199948,192.168.81.139,192.168.81.2,57838,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.01949,192.168.81.139,192.168.81.2,61629,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.131,,,0.0
0.001405,192.168.81.139,192.168.81.2,60343,53,104,0,api.075a93c83.2bb0a7b2.ns2.ssltestdomain.xyz,A,120,0.0.0.0,,,0.0
5.012379,192.168.81.139,192.168.81.2,59018,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
4.996325,192.168.81.139,192.168.81.2,64027,53,90,0,2bb0a7b2.ns2.ssltestdomain.xyz,A,106,74.125.196.113,,,0.0
5.015929,192.168.81.139,192.168.81.2,54622,53,90,0,2bb0a7b2.ns1.ssltestdomain.xyz,A,106,74.125.196.131,,,0.0
0.001828,192.168.81.139,192.168.81.2,65184,53,104,0,api.018474137.2bb0a7b2.ns1.ssltestdomain.xyz,A,120,74.127.190.17,,,0.0
0.001283,192.168.81.139,192.168.81.2,58097,53,104,0,api.118474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,whCPrjsB0ehy+QgorWHWBFBZdQEhaEgmnH2UbK97MIft1pWsDgPiiYxYrY7Hq/aa2/X2g0tExmiUqV2ggMfW9N3kIN08Ep3RJ7D7aakZRKitGLz6FNnma3N5TCa0thHXX2UslAfIfCCfmKzFm9w9qn/swXtlOGQDFZpq/SlGrbaHEhJXIaIYtvwPfAOvtn9j83Xp+SlrFp7yMAJjQD/R8l34KoM6DsdcLvfMK2xi6R0MWeu/SPF/TBFAxU/E,252.0,0.0
0.00117,192.168.81.139,192.168.81.2,57420,53,104,0,api.218474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,QG7Z0rS3Vj78b2AkimUuAb+Z9WKWq+l1IwzpXwuY7vrE8ul43lEgTvC72HKDzPhzOCz6E/IlzPielq6FJO1DO2Iq56x5xLvxP+XjRYEzsVzuUkui94WVN8LVNS59/5/ZP6fLRJDBLs2QaVtowaaqaaz4A1zb57TnXt5fBf7R3JbMF6k7onhpleK92ZOmWwmvwHcVUo9kQE3GxkxKkxRNoCdhMzNCmgnzEXQd/5tFaMzRDyAGCLGtjZElJRFU,252.0,0.0
0.001144,192.168.81.139,192.168.81.2,56922,53,104,0,api.318474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,E9+S8TWdMm9AJP2ecruJEShML2P7kIRxoveR4gRxJ1kwSTu1mlJ0j5w+dmGQQe1nR8wVdZfcTBRL3YcdZAoVwkT9d8fQcnJiVQnsw1NV/BSr613FbTuAqhN/g2RD+qlyJGHFEttUVAX4yKg90X9eVSXEAy9JqhQwfe0D1kss7d4DyNN4RDEIle37Ib1VKbpO0NpnGIEfyCK89H8c5gIUtsQK9/ZXbw6ODt/KGmYfTzqBe+03+KjFkinbqvKR,252.0,0.0
0.001273,192.168.81.139,192.168.81.2,64036,53,104,0,api.418474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,zG2mjLozHadTa+yHAyTJborZ1nnyb41o6+buW1bPrHuYpDyQYJ71Rg00LuQtPI/k/BsxG+2HoQcyBHQAF0sJEc4woQnCByYMPz7YNYXmfiMfq4ov09KSHBztECC/s59JrkGtmY2v0DhvZyM6RQDefKu2lWKe4e9H6Z3LhqaFeNa6SMIRUOz6xULAftg54xIK/wW6SyCCKNp1VfhfBW7Nf+EurtJFDi5So9xTMKN/qsDETLTFW1qfyPTi4dkS,252.0,0.0
0.001273,192.168.81.139,192.168.81.2,64036,53,104,0,api.418474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,zG2mjLozHadTa+yHAyTJborZ1nnyb41o6+buW1bPrHuYpDyQYJ71Rg00LuQtPI/k/BsxG+2HoQcyBHQAF0sJEc4woQnCByYMPz7YNYXmfiMfq4ov09KSHBztECC/s59JrkGtmY2v0DhvZyM6RQDefKu2lWKe4e9H6Z3LhqaFeNa6SMIRUOz6xULAftg54xIK/wW6SyCCKNp1VfhfBW7Nf+EurtJFDi5So9xTMKN/qsDETLTFW1qfyPTi4dkS,252.0,0.0
1.0272,192.168.81.139,192.168.81.2,64036,53,104,0,api.418474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,zG2mjLozHadTa+yHAyTJborZ1nnyb41o6+buW1bPrHuYpDyQYJ71Rg00LuQtPI/k/BsxG+2HoQcyBHQAF0sJEc4woQnCByYMPz7YNYXmfiMfq4ov09KSHBztECC/s59JrkGtmY2v0DhvZyM6RQDefKu2lWKe4e9H6Z3LhqaFeNa6SMIRUOz6xULAftg54xIK/wW6SyCCKNp1VfhfBW7Nf+EurtJFDi5So9xTMKN/qsDETLTFW1qfyPTi4dkS,252.0,0.0
1.0272,192.168.81.139,192.168.81.2,64036,53,104,0,api.418474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,zG2mjLozHadTa+yHAyTJborZ1nnyb41o6+buW1bPrHuYpDyQYJ71Rg00LuQtPI/k/BsxG+2HoQcyBHQAF0sJEc4woQnCByYMPz7YNYXmfiMfq4ov09KSHBztECC/s59JrkGtmY2v0DhvZyM6RQDefKu2lWKe4e9H6Z3LhqaFeNa6SMIRUOz6xULAftg54xIK/wW6SyCCKNp1VfhfBW7Nf+EurtJFDi5So9xTMKN/qsDETLTFW1qfyPTi4dkS,252.0,0.0
0.001352,192.168.81.139,192.168.81.2,60133,53,104,0,api.518474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,ThJZPmygeFelHs/dnkhSb6J08NTywFGB2aAVXomMQRkK3nGi73ceMAqDRrH9f5HjNmoAQVLKBwxRJtdHI7ZEuSUiX/ttDh8oFYZTcmC2jV/wDtPD8wNM9iEbLgm9VO7Q3k7TyY9XuKf6IHsjqLGxeOv1VDxxzuT937k6DQRZgSFkzUD/hxSCWcpj0AzhZqA5coUH2mSU0tBWzbCIK2ykqsSIEMG4KFBnLVn5ZilJdkujDjqrDYhwt7T2uUgC,252.0,0.0
0.001452,192.168.81.139,192.168.81.2,59602,53,104,0,api.618474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,jW9Iz7WByQ/XfjA4CYqp+E+HKO/VaXZ7shHHYi/hRIm2nccgbfR9cavkrrAKZnX3iGV0ebFTTTdWfNee35TpxIHuvPCh+wOYcvkWyNbh1dumro/fyKwsG2DGWpnKSqyzwIISUiu53+S9sHKJE4FgUgy3mxRzf4zzRU/CWo9DbNRF57noMrr2DHdRqzmvDcy6NZRNoondp7j98sY3GpXo3u82Fvr4Jm/sL+rrtx0M4RKFZrmenhZ5tlOXJO62,252.0,0.0
0.001094,192.168.81.139,192.168.81.2,51039,53,104,0,api.718474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,xbayC474dLRNNB92AhwVR+YERjFbLgBuUgfCf/92ZwKGMh/er+UIlbw/Tnfd8hsAZvcqIA+O+CEtmC+ypIfl4ZcMGedwzOJylc76CidRnjwYvag8MF6pDGpGruFVfJpx4ryee92r9z/Y7LXU/gvRhMr9nNQMpTydyOrxX/PJ/GJxu8zpAp4OZDapi+sP7Hb2hUEypvbgVyynUfK1c87iUxsRQ3ADSMrq/Sv3SLRu0ky3ACYfkDoIPUfKka1V,252.0,0.0
0.001094,192.168.81.139,192.168.81.2,51039,53,104,0,api.718474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,xbayC474dLRNNB92AhwVR+YERjFbLgBuUgfCf/92ZwKGMh/er+UIlbw/Tnfd8hsAZvcqIA+O+CEtmC+ypIfl4ZcMGedwzOJylc76CidRnjwYvag8MF6pDGpGruFVfJpx4ryee92r9z/Y7LXU/gvRhMr9nNQMpTydyOrxX/PJ/GJxu8zpAp4OZDapi+sP7Hb2hUEypvbgVyynUfK1c87iUxsRQ3ADSMrq/Sv3SLRu0ky3ACYfkDoIPUfKka1V,252.0,0.0
1.015831,192.168.81.139,192.168.81.2,51039,53,104,0,api.718474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,xbayC474dLRNNB92AhwVR+YERjFbLgBuUgfCf/92ZwKGMh/er+UIlbw/Tnfd8hsAZvcqIA+O+CEtmC+ypIfl4ZcMGedwzOJylc76CidRnjwYvag8MF6pDGpGruFVfJpx4ryee92r9z/Y7LXU/gvRhMr9nNQMpTydyOrxX/PJ/GJxu8zpAp4OZDapi+sP7Hb2hUEypvbgVyynUfK1c87iUxsRQ3ADSMrq/Sv3SLRu0ky3ACYfkDoIPUfKka1V,252.0,0.0
1.015831,192.168.81.139,192.168.81.2,51039,53,104,0,api.718474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,xbayC474dLRNNB92AhwVR+YERjFbLgBuUgfCf/92ZwKGMh/er+UIlbw/Tnfd8hsAZvcqIA+O+CEtmC+ypIfl4ZcMGedwzOJylc76CidRnjwYvag8MF6pDGpGruFVfJpx4ryee92r9z/Y7LXU/gvRhMr9nNQMpTydyOrxX/PJ/GJxu8zpAp4OZDapi+sP7Hb2hUEypvbgVyynUfK1c87iUxsRQ3ADSMrq/Sv3SLRu0ky3ACYfkDoIPUfKka1V,252.0,0.0
0.001418,192.168.81.139,192.168.81.2,61317,53,104,0,api.818474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,35ldUaWb0uBgoObc6MZCIO8a2a+VsKs7YrSZsgR+Mmg6p0BFOKBEP8+rBcFrXXUFIOZASPolv8BJHRaWObm4zTaoD1F1JNRfxm7l5MOXNJNJAR4JbTm3hV0A5O8Bs0fP24TE09H3zagboEvXmYdM5WSjcmjC7P8wMnjwlmw31sijM1QgjqiMPD0uvnohN5xFL2n0mJmuxrAuJQPPRqHnBnPhC9lF9juRd0ZnpJXpmZsfghwLrERlZSqvZXL4,252.0,0.0
0.001416,192.168.81.139,192.168.81.2,50208,53,104,0,api.918474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,pjUJILnt4C2Kvyj8YSSzdKg4y5S9OXe8p0rsH8CIoG98IoOzEDbj+7UI4MCaRHix1oAqb3z+a+cX9ihTXkSZyjA58vL5wy7L1/TySVgi2gHgHARNCZO5iMA3Yhhm0ca+RNvAGortMqIl2edFpFPqHrQyKLnRMrH7BbXdgi7E9AA34lIs8pqwsAjOSMwt1qlA0giz46MIvkLXemiA8GOkbeatyeTU19ZXP48PhM2S0ZhIow6Bs5FglzzbTi36,252.0,0.0
0.001569,192.168.81.139,192.168.81.2,61338,53,104,0,api.a18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,P15QuZ82q4G0MLPpeBJ0yJpUB0Y6ZV0E1rPpNDPkKf47SyAVbBRUMWKR117YttEE9lOzHvonQhBbMsmbh6gn69TlKJbkgR9DcxzIGDhJqbOCbZ1sbfpNhykxLj6XIs/DdwuGjejtSXZeFvDp0FnLLnW1A4962U45mY16llG8vgyjANKP6UjzzTyaIhB/ZKOorh4AtGkkqL/7VhfJNs9St7G2P0oluWK0X6IQ5HpyA4mHYnCBqAWfC8VHyFsi,252.0,0.0
0.001439,192.168.81.139,192.168.81.2,64889,53,104,0,api.b18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,+1rb5DC9bt3Cw7zV5BWm43Up33bQYLG/sjgAS5lM2OVacHhlC3MSQsC4tPKqothjGw8NGkjQLerDnrWEXEt/2cX6ugKLrJNw1PmEErU4T2uACAd0YCfVp5AuVhMTQF08enH6x1t2BiAP+mSDNkg9N19mLwRbrEfHOTF2s1rINuOmCDsja7HqbXrMHWKuWC+jO3QOwGm12tknPi7euV4FcsX8KQaBRtMyO1fgg/v9Tn175T0dhJAkuKGJLaBx,252.0,0.0
0.001439,192.168.81.139,192.168.81.2,64889,53,104,0,api.b18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,+1rb5DC9bt3Cw7zV5BWm43Up33bQYLG/sjgAS5lM2OVacHhlC3MSQsC4tPKqothjGw8NGkjQLerDnrWEXEt/2cX6ugKLrJNw1PmEErU4T2uACAd0YCfVp5AuVhMTQF08enH6x1t2BiAP+mSDNkg9N19mLwRbrEfHOTF2s1rINuOmCDsja7HqbXrMHWKuWC+jO3QOwGm12tknPi7euV4FcsX8KQaBRtMyO1fgg/v9Tn175T0dhJAkuKGJLaBx,252.0,0.0
1.006763,192.168.81.139,192.168.81.2,64889,53,104,0,api.b18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,+1rb5DC9bt3Cw7zV5BWm43Up33bQYLG/sjgAS5lM2OVacHhlC3MSQsC4tPKqothjGw8NGkjQLerDnrWEXEt/2cX6ugKLrJNw1PmEErU4T2uACAd0YCfVp5AuVhMTQF08enH6x1t2BiAP+mSDNkg9N19mLwRbrEfHOTF2s1rINuOmCDsja7HqbXrMHWKuWC+jO3QOwGm12tknPi7euV4FcsX8KQaBRtMyO1fgg/v9Tn175T0dhJAkuKGJLaBx,252.0,0.0
1.006763,192.168.81.139,192.168.81.2,64889,53,104,0,api.b18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,+1rb5DC9bt3Cw7zV5BWm43Up33bQYLG/sjgAS5lM2OVacHhlC3MSQsC4tPKqothjGw8NGkjQLerDnrWEXEt/2cX6ugKLrJNw1PmEErU4T2uACAd0YCfVp5AuVhMTQF08enH6x1t2BiAP+mSDNkg9N19mLwRbrEfHOTF2s1rINuOmCDsja7HqbXrMHWKuWC+jO3QOwGm12tknPi7euV4FcsX8KQaBRtMyO1fgg/v9Tn175T0dhJAkuKGJLaBx,252.0,0.0
0.001204,192.168.81.139,192.168.81.2,54756,53,104,0,api.c18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,EVfEWm/9GvifEF0n36w5wRwL7s13sWMWTRV2toyIvTrSneuWs2xH/cJ++tq8ytoTPgWh3v6oy3FnDoRUYqNCQHOrBiDQcg18Ov/HStZal22MWtMh1WJe6/tqmVNdLF5wYD4Dq6KitH7u8XLz3v/gkYa4/CWHJLPnkGcgbSbdFws5acYcEiDbJc7eN8+08vg1sY184bhf/PMqbVa9Cn5eV+lgsOOD1HLAUYZk5q6wOgk8QpM0fXAGyPXsSPxv,252.0,0.0
0.00147,192.168.81.139,192.168.81.2,61697,53,104,0,api.d18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,RpMH1qKG/2nxieq89qHe+rFHXXADeTxxlO8Ufq2qx/lwOsMZIC5PiRbHi1cyghPmUBeEuPvWW0AL428WecJzq5NSaKsFZvCtV29Z8ceHKyDL/8vABLHBadaAX4N+pVDSEc1PJCb2byjwe8OagZLRMIaEVm/JQ/+HLamWUAKORym9eQTtl7SjQGcSxyyU/+9hcbUDOqwSI2KFx6H2KMENIRaKYzcmIS49IwCZgQBgSgorR67OA5JC6B1aGsCD,252.0,0.0
0.00147,192.168.81.139,192.168.81.2,61697,53,104,0,api.d18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,RpMH1qKG/2nxieq89qHe+rFHXXADeTxxlO8Ufq2qx/lwOsMZIC5PiRbHi1cyghPmUBeEuPvWW0AL428WecJzq5NSaKsFZvCtV29Z8ceHKyDL/8vABLHBadaAX4N+pVDSEc1PJCb2byjwe8OagZLRMIaEVm/JQ/+HLamWUAKORym9eQTtl7SjQGcSxyyU/+9hcbUDOqwSI2KFx6H2KMENIRaKYzcmIS49IwCZgQBgSgorR67OA5JC6B1aGsCD,252.0,0.0
1.002392,192.168.81.139,192.168.81.2,61697,53,104,0,api.d18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,RpMH1qKG/2nxieq89qHe+rFHXXADeTxxlO8Ufq2qx/lwOsMZIC5PiRbHi1cyghPmUBeEuPvWW0AL428WecJzq5NSaKsFZvCtV29Z8ceHKyDL/8vABLHBadaAX4N+pVDSEc1PJCb2byjwe8OagZLRMIaEVm/JQ/+HLamWUAKORym9eQTtl7SjQGcSxyyU/+9hcbUDOqwSI2KFx6H2KMENIRaKYzcmIS49IwCZgQBgSgorR67OA5JC6B1aGsCD,252.0,0.0
1.002392,192.168.81.139,192.168.81.2,61697,53,104,0,api.d18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,RpMH1qKG/2nxieq89qHe+rFHXXADeTxxlO8Ufq2qx/lwOsMZIC5PiRbHi1cyghPmUBeEuPvWW0AL428WecJzq5NSaKsFZvCtV29Z8ceHKyDL/8vABLHBadaAX4N+pVDSEc1PJCb2byjwe8OagZLRMIaEVm/JQ/+HLamWUAKORym9eQTtl7SjQGcSxyyU/+9hcbUDOqwSI2KFx6H2KMENIRaKYzcmIS49IwCZgQBgSgorR67OA5JC6B1aGsCD,252.0,0.0
0.001139,192.168.81.139,192.168.81.2,61963,53,104,0,api.e18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,bUmBfqE05mXIx/ucCtkAr8AO+ihSZhwIQcRt5fiCAo0Wpu0QnN1CIEec3roHMCBbzM++pHunP49XGTczsPLaBdwcOagfB5cGcDq4sXcgPC2VS/umAGwjTNCvnvmpcKO/GAzV830Me13Wo3IUCPgj7NCfhFkM/GqiwamsriM42c13MB+f1gcBm6yBe4llvtOQqjmsyryv0Js3aEIjogna8g4YbkulADaIGSuwqdsZYc77Lc0kKAjyUZBLaCcb,252.0,0.0
0.001363,192.168.81.139,192.168.81.2,49700,53,104,0,api.f18474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,369,,8FRUeQ43WBa0Lvacx60SsNEbwvH8+2qjFjB7gVOy7hmEtLVI4S/cEYWw+QTy1t+lWnjfM9SBc5UDgRCNtDnwqOx8RojsfHVgiUhTEbr3r/NvNvVEHhyX7XHOeNVEdicoVAsyyiCZH74Pl9zYcfdAw5dttBpcdw3FQ5SDBKORaPWXw5NOQHj46UJz4hvslGTAPkY5bO044DYocm330vFM1+nYNab/nRCHMN5ccttwift8TmxeyPips+ZQg181,252.0,0.0
0.000968,192.168.81.139,192.168.81.2,61064,53,105,0,api.1018474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,370,,S+3u04Lwg9pQHEIF0lmEO1R/TzUn5gdYrdormggYgtgOYoJIKUsjfaNczLSco3lbMLeylXUkhRLfMi1Iji/39RMctqLiL+UcCp4L8e93g+Z2XcRNVY7hc4tWx74+E1DB3CrpsTm0A4TL5BwgsQRviaF3E/4aN6/310ui50+d6L5b0/oFS2W2Utg6Y65hq1ecFYim+xGZYjYwLk2uUbmO+NYE1pf+kWgQdGcxzBU8bRpjJJmkR8GqX5x6HPZN,252.0,0.0
0.001308,192.168.81.139,192.168.81.2,52216,53,105,0,api.1118474137.2bb0a7b2.ns1.ssltestdomain.xyz,TXT,370,,nAgQGWL5bNm/+4icUD8dMWwJ4rkMhyRdeoW3xPLWapOvkLF0Bu1/tzvz7CZ+oKMYNM1eabNn1ak6kkUKwDTpngN/v/W15N2zv3owCshQH2W3LpXRvw1jvVUOpa//iJ8wv1yNRVt6A01vOz8nmVjIZIisXuQ4F0uDJOEKYS1WNYBEYDI9szSzNEOGB+YQT8eFWxaPFW4eI4BPBJlgcwUcZzWvIRo9Sv1FIUHMVRjyaV5fo1GwqPh2MusQImuo,252.0,0.0
